"02:51.774","The Xtremes prepares  Xtreme Spectacular  on Aloliona Aster--23% damage",""
"02:51.774","The Xtremes prepares  Xtreme Spectacular  on Rose Joli-ciel--23% damage",""
"02:51.774","The Xtremes prepares  Xtreme Spectacular  on Lyra Willow--23% damage",""
"02:51.774","The Xtremes prepares  Xtreme Spectacular  on Soulless Happymeal--23% damage",""
"02:51.944","The Xtremes Xtreme Spectacular Rexx Aprilis--10% damage",""
"02:51.994","The Xtremes Xtreme Spectacular Byn Al'arnab--23% damage",""
"02:52.037","The Xtremes Xtreme Spectacular Mini Wizard--23% damage",""
"02:52.078","The Xtremes Xtreme Spectacular Amelia Mercer--23% damage",""
"02:52.127","The Xtremes Xtreme Spectacular Aloliona Aster--23% damage",""
"02:52.175","The Xtremes Xtreme Spectacular Rose Joli-ciel--23% damage",""
"02:52.216","The Xtremes Xtreme Spectacular Lyra Willow--23% damage",""
"02:52.257","The Xtremes Xtreme Spectacular Soulless Happymeal--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Rexx Aprilis--10% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Byn Al'arnab--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Mini Wizard--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Amelia Mercer--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Aloliona Aster--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Rose Joli-ciel--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Lyra Willow--23% damage",""
"02:52.309","The Xtremes prepares  Xtreme Spectacular  on Soulless Happymeal--23% damage",""
"02:52.480","The Xtremes Xtreme Spectacular Rexx Aprilis (A: 17763)--10% damage",""
"02:52.528","The Xtremes Xtreme Spectacular Byn Al'arnab (A: 17758)--23% damage",""
"02:52.577","The Xtremes Xtreme Spectacular Mini Wizard--23% damage",""
"02:52.617","The Xtremes Xtreme Spectacular Amelia Mercer--23% damage",""
"02:52.657","The Xtremes Xtreme Spectacular Aloliona Aster--23% damage",""
"02:52.710","The Xtremes Xtreme Spectacular Rose Joli-ciel--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Rexx Aprilis--10% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Byn Al'arnab--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Mini Wizard--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Amelia Mercer--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Aloliona Aster--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Rose Joli-ciel--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Lyra Willow--23% damage",""
"02:52.840","The Xtremes prepares  Xtreme Spectacular  on Soulless Happymeal--23% damage",""
"02:53.018","The Xtremes Xtreme Spectacular Rexx Aprilis--10% damage",""
"02:53.059","The Xtremes Xtreme Spectacular Byn Al'arnab--23% damage",""
"02:53.111","The Xtremes Xtreme Spectacular Mini Wizard--23% damage",""
"02:53.148","The Xtremes Xtreme Spectacular Amelia Mercer--23% damage",""
"02:53.198","The Xtremes Xtreme Spectacular Aloliona Aster--23% damage",""
"02:53.242","The Xtremes Xtreme Spectacular Rose Joli-ciel (A: 70261)--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Rexx Aprilis--10% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Byn Al'arnab--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Mini Wizard--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Amelia Mercer--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Aloliona Aster 1013 (U: 1325)--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Rose Joli-ciel--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Lyra Willow 1190 (U: 1556)--23% damage",""
"02:53.242","The Xtremes prepares  Xtreme Spectacular  on Soulless Happymeal 2701 (U: 3531)--23% damage",""
"02:53.283","The Xtremes Xtreme Spectacular Lyra Willow (A: 26393)--23% damage",""
"02:53.331","The Xtremes Xtreme Spectacular Soulless Happymeal (A: 26942)--23% damage",""
"02:53.419","The Xtremes Xtreme Spectacular Rexx Aprilis--10% damage",""
"02:53.460","The Xtremes Xtreme Spectacular Byn Al'arnab--23% damage",""
"02:53.512","The Xtremes Xtreme Spectacular Mini Wizard--23% damage",""
"02:53.549","The Xtremes Xtreme Spectacular Amelia Mercer--23% damage",""
"02:53.598","The Xtremes Xtreme Spectacular Aloliona Aster 1013 (A: 25990) (U: 35320, M: 8317, 23.55%)--23% damage",""
"02:53.643","The Xtremes Xtreme Spectacular Rose Joli-ciel--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Rexx Aprilis 38074 (B: 9519) (U: 52882)--10% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Byn Al'arnab 38281 (U: 50041)--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Amelia Mercer 100986 (U: 132008)--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Mini Wizard 101542 (U: 132735)--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Aloliona Aster 105196 (U: 137512)--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Rose Joli-ciel 54724 (U: 71535)--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Lyra Willow 110856 (U: 144910)--23% damage",""
"02:53.643","The Xtremes prepares  Xtreme Spectacular  on Soulless Happymeal 110834 (U: 144882)--23% damage",""
"02:53.683","The Xtremes Xtreme Spectacular Lyra Willow 1190 (U: 1556, M: 366, 23.52%)--23% damage",""
"02:53.732","The Xtremes Xtreme Spectacular Soulless Happymeal 2701 (U: 3531, M: 830, 23.51%)--23% damage",""
"02:53.820","The Xtremes Xtreme Spectacular Rexx Aprilis 38074 (A: 70261) (B: 27086) (U: 150471, M: 42136, 28.00%)--10% damage",""
"02:53.861","The Xtremes Xtreme Spectacular Byn Al'arnab 38281 (A: 70261) (U: 141887, M: 33345, 23.50%)--23% damage",""
"02:53.912","The Xtremes Xtreme Spectacular Amelia Mercer 100986 (A: 26920) (U: 167198, M: 39292, 23.50%)--23% damage",""
"02:53.950","The Xtremes Xtreme Spectacular Mini Wizard 101542 (A: 43225) (U: 189239, M: 44472, 23.50%)--23% damage",""
"02:53.996","The Xtremes Xtreme Spectacular Aloliona Aster 105196 (U: 137512, M: 32316, 23.50%)--23% damage",""
"02:54.042","The Xtremes Xtreme Spectacular Rose Joli-ciel 54724 (A: 70261) (U: 163380, M: 38395, 23.50%)--23% damage",""
"02:54.082","The Xtremes Xtreme Spectacular Lyra Willow 110856 (U: 144910, M: 34054, 23.50%)--23% damage",""
"02:54.130","The Xtremes Xtreme Spectacular Soulless Happymeal 110834 (U: 144882, M: 34048, 23.50%)--23% damage",""
"02:58.593","Red Hot prepares  Attack  on Rexx Aprilis 27273 (U: 27273)",""
"02:58.593","Deep Blue prepares  Attack  on Byn Al'arnab 44014 (U: 44014)",""
"02:59.395","Red Hot Attack Rexx Aprilis 27273 (A: 42976) (U: 70249)",""
"02:59.395","Deep Blue Attack Byn Al'arnab 44014 (A: 26038) (U: 70052)",""
"03:02.648","Red Hot prepares  Attack  on Rexx Aprilis 49810 (U: 68942)--28% damage",""
"03:02.648","Deep Blue prepares  Attack  on Byn Al'arnab 59585 (U: 66206)--10% damage",""
"03:03.450","Red Hot Attack Rexx Aprilis 49810 (U: 68942, M: 19132, 27.75%)--28% damage",""
"03:03.450","Deep Blue Attack Byn Al'arnab 59585 (U: 66206, M: 6621, 10.00%)--10% damage",""
"03:05.680","Red Hot prepares  Attack  on Rexx Aprilis 51385 (U: 71122)--28% damage",""
"03:05.680","Deep Blue prepares  Attack  on Byn Al'arnab 64122 (U: 71247)--10% damage",""
"03:06.482","Red Hot Attack Rexx Aprilis 51385 (U: 71122, M: 19737, 27.75%)--28% damage",""
"03:06.482","Deep Blue Attack Byn Al'arnab 64122 (U: 71247, M: 7125, 10.00%)--10% damage",""
"03:17.746","Deep Blue 3 prepares  Plunging Snap  on Rose Joli-ciel 47234 (U: 47234)",""
"03:17.746","Deep Blue 4 prepares  Plunging Snap  on Mini Wizard 57363 (U: 57363)",""
"03:17.746","Deep Blue 5 prepares  Plunging Snap  on Amelia Mercer 46991 (U: 46991)",""
"03:17.746","Deep Blue 6 prepares  Plunging Snap  on Byn Al'arnab 55223 (U: 55223)",""
"03:17.746","Red Hot 5 prepares  Blasting Snap  on Rexx Aprilis 5226 (U: 5226)",""
"03:17.746","Red Hot 6 prepares  Blasting Snap  on Lyra Willow 51950 (U: 57723)--10% damage",""
"03:17.746","Red Hot 7 prepares  Blasting Snap  on Soulless Happymeal 55771 (U: 55771)",""
"03:17.746","Red Hot 8 prepares  Blasting Snap  on Aloliona Aster 56571 (U: 56571)",""
"03:18.243","Deep Blue 3 Plunging Snap Rose Joli-ciel 47234 (A: 41765) (U: 88999)",""
"03:18.243","Deep Blue 4 Plunging Snap Mini Wizard 57363 (A: 32518) (U: 89881)",""
"03:18.243","Deep Blue 5 Plunging Snap Amelia Mercer 46991 (A: 42571) (U: 89562)",""
"03:18.243","Deep Blue 6 Plunging Snap Byn Al'arnab 55223 (U: 55223)",""
"03:18.243","Red Hot 5 Blasting Snap Rexx Aprilis 5226 (A: 50349) (U: 55575)",""
"03:18.243","Red Hot 6 Blasting Snap Lyra Willow 51950 (A: 31019) (U: 92190, M: 9221, 10.00%)--10% damage",""
"03:18.243","Red Hot 7 Blasting Snap Soulless Happymeal 55771 (A: 41603) (U: 97374)",""
"03:18.243","Red Hot 8 Blasting Snap Aloliona Aster 56571 (A: 30880) (U: 87451)",""
"03:25.101","Red Hot 7 prepares  Re-entry Blast  on Lyra Willow 58334 (U: 64816)--10% damage",""
"03:25.101","Red Hot 7 prepares  Re-entry Blast  on Aloliona Aster 60544 (U: 60544)",""
"03:25.101","Red Hot 7 prepares  Re-entry Blast  on Rexx Aprilis 26951 (U: 26951)",""
"03:25.101","Red Hot 7 prepares  Re-entry Blast  on Soulless Happymeal 61448 (U: 61448)",""
"03:25.101","Red Hot 8 prepares  Vertical Plunge  on Byn Al'arnab 81562 (U: 135937)--40% damage",""
"03:25.597","Red Hot 7 Re-entry Blast Lyra Willow 58334 (A: 29606) (U: 97712, M: 9772, 10.00%)--10% damage",""
"03:25.630","Red Hot 7 Re-entry Blast Aloliona Aster 60544 (A: 29606) (U: 90150)",""
"03:25.680","Red Hot 7 Re-entry Blast Rexx Aprilis 26951 (A: 29606) (U: 56557)",""
"03:25.724","Red Hot 7 Re-entry Blast Soulless Happymeal 61448 (A: 29606) (U: 91054)",""
"03:25.763","Red Hot 8 Vertical Plunge Byn Al'arnab 81562 (A: 103600) (U: 308605, M: 123443, 40.00%)--40% damage",""
"03:32.448","Deep Blue 3 prepares  Plunging Snap  on Rose Joli-ciel 46908 (U: 52120)--10% damage",""
"03:32.448","Deep Blue 4 prepares  Plunging Snap  on Mini Wizard 53374 (U: 59305)--10% damage",""
"03:32.448","Deep Blue 5 prepares  Plunging Snap  on Amelia Mercer 46463 (U: 51626)--10% damage",""
"03:32.448","Deep Blue 6 prepares  Plunging Snap  on Byn Al'arnab 28225 (U: 52269)--46% damage",""
"03:32.448","Red Hot 5 prepares  Blasting Snap  on Lyra Willow 87078 (U: 96754)--10% damage",""
"03:32.448","Red Hot 6 prepares  Blasting Snap  on Aloliona Aster 87747 (U: 87747)",""
"03:32.448","Red Hot 7 prepares  Blasting Snap  on Soulless Happymeal 93779 (U: 93779)",""
"03:32.448","Deep Blue 2 prepares  Blasting Snap  on Rexx Aprilis 52157 (U: 52157)",""
"03:32.941","Deep Blue 3 Plunging Snap Rose Joli-ciel 46908 (A: 29606) (U: 85016, M: 8502, 10.00%)--10% damage",""
"03:32.943","Deep Blue 4 Plunging Snap Mini Wizard 53374 (A: 29606) (U: 92201, M: 9221, 10.00%)--10% damage",""
"03:32.943","Deep Blue 5 Plunging Snap Amelia Mercer 46463 (A: 29606) (U: 84522, M: 8453, 10.00%)--10% damage",""
"03:32.943","Deep Blue 6 Plunging Snap Byn Al'arnab 28225 (U: 52269, M: 24044, 46.00%)--46% damage",""
"03:32.943","Red Hot 5 Blasting Snap Lyra Willow 87078 (U: 96754, M: 9676, 10.00%)--10% damage",""
"03:32.943","Red Hot 6 Blasting Snap Aloliona Aster 87747 (U: 87747)",""
"03:32.943","Red Hot 7 Blasting Snap Soulless Happymeal 93779 (U: 93779)",""
"03:32.943","Deep Blue 2 Blasting Snap Rexx Aprilis 52157 (U: 52157)",""
"03:39.795","Red Hot 7 prepares  Vertical Blast  on Rexx Aprilis 5161 (U: 10120)--49% damage",""
"03:39.795","Red Hot 8 prepares  Re-entry Plunge  on Byn Al'arnab 24439 (U: 27155)--10% damage",""
"03:39.795","Red Hot 8 prepares  Re-entry Plunge  on Rose Joli-ciel 37556 (U: 41729)--10% damage",""
"03:39.795","Red Hot 8 prepares  Re-entry Plunge  on Amelia Mercer 54182 (U: 60203)--10% damage",""
"03:39.795","Red Hot 8 prepares  Re-entry Plunge  on Mini Wizard 54698 (U: 60776)--10% damage",""
"03:40.294","Red Hot 8 Re-entry Plunge Byn Al'arnab 24439 (A: 25745) (U: 55762, M: 5578, 10.00%)--10% damage",""
"03:40.335","Red Hot 8 Re-entry Plunge Rose Joli-ciel 37556 (A: 42598) (U: 89061, M: 8907, 10.00%)--10% damage",""
"03:40.376","Red Hot 8 Re-entry Plunge Amelia Mercer 54182 (A: 26636) (U: 89799, M: 8981, 10.00%)--10% damage",""
"03:40.427","Red Hot 7 Vertical Blast Rexx Aprilis 5161 (A: 159236) (U: 322360, M: 157963, 49.00%)--49% damage",""
"03:40.427","Red Hot 8 Re-entry Plunge Mini Wizard 54698 (A: 26843) (U: 90602, M: 9061, 10.00%)--10% damage",""
"03:41.319","Red Hot prepares  Attack  on Rexx Aprilis 28870 (B: 7218) (U: 70761)--49% damage",""
"03:41.319","Deep Blue prepares  Attack  on Byn Al'arnab 62478 (U: 69420)--10% damage",""
"03:42.118","Red Hot Attack Rexx Aprilis 28870 (B: 7218) (U: 70761, M: 41891, 59.20%)--49% damage",""
"03:42.118","Deep Blue Attack Byn Al'arnab 62478 (U: 69420, M: 6942, 10.00%)--10% damage",""
"03:44.347","Red Hot prepares  Attack  on Rexx Aprilis 21288 (U: 39423)--46% damage",""
"03:44.347","Deep Blue prepares  Attack  on Byn Al'arnab 38447 (P: 6785) (U: 50258)--10% damage",""
"03:45.151","Red Hot Attack Rexx Aprilis 21288 (A: 16662) (U: 70280, M: 32330, 46.00%)--46% damage",""
"03:45.151","Deep Blue Attack Byn Al'arnab 38447 (A: 16510) (P: 9699) (U: 71841, M: 16884, 23.50%)--10% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Rose Joli-ciel 57482 (U: 74701)--23% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Soulless Happymeal 37589 (U: 48849)--23% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Rexx Aprilis 15823 (U: 34272)--54% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Byn Al'arnab 47394 (U: 61591)--23% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Lyra Willow 24586 (U: 35501)--31% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Aloliona Aster 2227 (U: 2895)--23% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Mini Wizard 59675 (U: 77551)--23% damage",""
"03:49.470","Red Hot prepares  Divers' Dare  on Amelia Mercer 47262 (U: 61420)--23% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Mini Wizard 79629 (U: 98308)--19% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Soulless Happymeal 84004 (U: 103709)--19% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Aloliona Aster 81099 (U: 100123)--19% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Rexx Aprilis 24526 (B: 6132) (U: 63083)--51% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Byn Al'arnab 47693 (U: 58881)--19% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Rose Joli-ciel 79908 (U: 98652)--19% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Amelia Mercer 81081 (U: 100100)--19% damage",""
"03:49.470","Deep Blue prepares  Divers' Dare  on Lyra Willow 82476 (U: 113136)--27% damage",""
"03:50.137","Red Hot Divers' Dare Rose Joli-ciel 57482 (A: 16190) (U: 95741, M: 22069, 23.05%)--23% damage",""
"03:50.137","Deep Blue Divers' Dare Mini Wizard 79629 (U: 98308, M: 18679, 19.00%)--19% damage",""
"03:50.182","Red Hot Divers' Dare Soulless Happymeal 37589 (A: 37662) (U: 97793, M: 22542, 23.05%)--23% damage",""
"03:50.182","Deep Blue Divers' Dare Soulless Happymeal 84004 (U: 103709, M: 19705, 19.00%)--19% damage",""
"03:50.221","Red Hot Divers' Dare Rexx Aprilis 15823 (A: 12140) (U: 60567, M: 32604, 53.83%)--54% damage",""
"03:50.222","Deep Blue Divers' Dare Aloliona Aster 81099 (U: 100123, M: 19024, 19.00%)--19% damage",""
"03:50.270","Red Hot Divers' Dare Byn Al'arnab 47394 (U: 61591, M: 14197, 23.05%)--23% damage",""
"03:50.270","Deep Blue Divers' Dare Rexx Aprilis 24526 (B: 6132) (U: 63083, M: 38557, 61.12%)--51% damage",""
"03:50.319","Red Hot Divers' Dare Lyra Willow 24586 (A: 43904) (U: 98897, M: 30407, 30.75%)--31% damage",""
"03:50.319","Deep Blue Divers' Dare Byn Al'arnab 47693 (U: 58881, M: 11188, 19.00%)--19% damage",""
"03:50.360","Red Hot Divers' Dare Aloliona Aster 2227 (A: 68962) (U: 92543, M: 21354, 23.07%)--23% damage",""
"03:50.360","Deep Blue Divers' Dare Rose Joli-ciel 79908 (U: 98652, M: 18744, 19.00%)--19% damage",""
"03:50.401","Red Hot Divers' Dare Mini Wizard 59675 (A: 16375) (U: 98832, M: 22782, 23.05%)--23% damage",""
"03:50.401","Deep Blue Divers' Dare Amelia Mercer 81081 (U: 100100, M: 19019, 19.00%)--19% damage",""
"03:50.453","Red Hot Divers' Dare Amelia Mercer 47262 (A: 26299) (U: 95598, M: 22037, 23.05%)--23% damage",""
"03:50.453","Deep Blue Divers' Dare Lyra Willow 82476 (U: 113136, M: 30660, 27.10%)--27% damage",""
"03:52.405","Red Hot prepares  Attack  on Rexx Aprilis 28614 (U: 43613)--34% damage",""
"03:52.405","Deep Blue prepares  Attack  on Byn Al'arnab 25190 (P: 4445) (U: 40652)--27% damage",""
"03:53.208","Red Hot Attack Rexx Aprilis 28614 (A: 17156) (U: 69762, M: 23992, 34.39%)--34% damage",""
"03:53.208","Deep Blue Attack Byn Al'arnab 25190 (A: 16233) (P: 7310) (U: 66850, M: 25427, 38.04%)--27% damage",""
"03:55.433","Red Hot prepares  Attack  on Rexx Aprilis 45310 (U: 69060)--34% damage",""
"03:55.433","Deep Blue prepares  Attack  on Byn Al'arnab 51669 (U: 70877)--27% damage",""
"03:56.238","Red Hot Attack Rexx Aprilis 45310 (U: 69060, M: 23750, 34.39%)--34% damage",""
"03:56.238","Deep Blue Attack Byn Al'arnab 51669 (U: 70877, M: 19208, 27.10%)--27% damage",""
"04:05.164","Red Hot prepares  Firesnaking  on Rexx Aprilis 34743 (B: 8686) (U: 66193)--34% damage",""
"04:05.164","Red Hot prepares  Firesnaking  on Soulless Happymeal 91732 (U: 139815)--34% damage",""
"04:05.164","Red Hot prepares  Firesnaking  on Lyra Willow 81580 (U: 138157)--41% damage",""
"04:05.164","Red Hot prepares  Firesnaking  on Aloliona Aster 77655 (U: 118359)--34% damage",""
"04:05.164","Deep Blue prepares  Watersnaking  on Rose Joli-ciel 61942 (U: 104900)--41% damage",""
"04:05.164","Deep Blue prepares  Watersnaking  on Mini Wizard 80879 (U: 136970)--41% damage",""
"04:05.164","Deep Blue prepares  Watersnaking  on Amelia Mercer 55500 (U: 93990)--41% damage",""
"04:05.164","Deep Blue prepares  Watersnaking  on Byn Al'arnab 44739 (U: 75766)--41% damage",""
"04:05.782","Red Hot Firesnaking Rexx Aprilis 34743 (A: 27028) (B: 15444) (U: 117689, M: 55918, 47.51%)--34% damage",""
"04:05.782","Deep Blue Watersnaking Rose Joli-ciel 61942 (A: 43719) (U: 178939, M: 73278, 40.95%)--41% damage",""
"04:05.825","Red Hot Firesnaking Soulless Happymeal 91732 (A: 43190) (U: 205644, M: 70722, 34.39%)--34% damage",""
"04:05.827","Deep Blue Watersnaking Mini Wizard 80879 (A: 45012) (U: 213199, M: 87308, 40.95%)--41% damage",""
"04:05.865","Red Hot Firesnaking Lyra Willow 81580 (A: 43048) (U: 211060, M: 86432, 40.95%)--41% damage",""
"04:05.866","Deep Blue Watersnaking Amelia Mercer 55500 (A: 59611) (U: 194943, M: 79832, 40.95%)--41% damage",""
"04:05.916","Red Hot Firesnaking Aloliona Aster 77655 (A: 42193) (U: 182669, M: 62821, 34.39%)--34% damage",""
"04:05.916","Deep Blue Watersnaking Byn Al'arnab 44739 (A: 27028) (U: 121539, M: 49772, 40.95%)--41% damage",""
"04:07.248","Red Hot prepares  Attack  on Rexx Aprilis 46146 (U: 66633)--31% damage",""
"04:07.248","Deep Blue prepares  Attack  on Byn Al'arnab 37722 (P: 6657) (U: 67454)--34% damage",""
"04:08.049","Red Hot Attack Rexx Aprilis 46146 (U: 66633, M: 20487, 30.75%)--31% damage",""
"04:08.049","Deep Blue Attack Byn Al'arnab 37722 (P: 6657) (U: 67454, M: 29732, 44.08%)--34% damage",""
"04:10.275","Deep Blue prepares  Attack  on Byn Al'arnab 45078 (U: 68516)--34% damage",""
"04:11.077","Deep Blue Attack Byn Al'arnab 45078 (U: 68516, M: 23438, 34.21%)--34% damage",""
"04:17.549","Red Hot 5 prepares  Alley-oop Inferno  on Rexx Aprilis 16658 (U: 18509)--10% damage",""
"04:17.549","Red Hot 6 prepares  Alley-oop Inferno  on Soulless Happymeal 65044 (U: 65044)",""
"04:17.549","Red Hot 7 prepares  Alley-oop Inferno  on Aloliona Aster 48893 (U: 54326)--10% damage",""
"04:17.549","Red Hot 8 prepares  Alley-oop Inferno  on Lyra Willow 55223 (U: 61359)--10% damage",""
"04:18.039","Red Hot 5 Alley-oop Inferno Rexx Aprilis 16658 (A: 31640) (U: 53665, M: 5367, 10.00%)--10% damage",""
"04:18.039","Red Hot 6 Alley-oop Inferno Soulless Happymeal 65044 (A: 31635) (U: 96679)",""
"04:18.039","Red Hot 7 Alley-oop Inferno Aloliona Aster 48893 (A: 31708) (U: 89558, M: 8957, 10.00%)--10% damage",""
"04:18.039","Red Hot 8 Alley-oop Inferno Lyra Willow 55223 (A: 32407) (U: 97367, M: 9737, 10.00%)--10% damage",""
"04:18.301","Deep Blue 3 prepares  Reverse Alley-oop  on Byn Al'arnab 30718 (U: 34132)--10% damage",""
"04:18.301","Deep Blue 4 prepares  Reverse Alley-oop  on Rose Joli-ciel 54013 (U: 66683)--19% damage",""
"04:18.301","Deep Blue 5 prepares  Reverse Alley-oop  on Amelia Mercer 51868 (U: 64035)--19% damage",""
"04:18.301","Deep Blue 6 prepares  Reverse Alley-oop  on Mini Wizard 72309 (U: 80344)--10% damage",""
"04:18.349","Deep Blue prepares  Attack  on Byn Al'arnab 63604 (U: 66952)--5% damage",""
"04:18.799","Deep Blue 3 Reverse Alley-oop Byn Al'arnab 30718 (A: 30655) (U: 68194, M: 6821, 10.00%)--10% damage",""
"04:18.799","Deep Blue 4 Reverse Alley-oop Rose Joli-ciel 54013 (A: 31253) (U: 105268, M: 20002, 19.00%)--19% damage",""
"04:18.799","Deep Blue 5 Reverse Alley-oop Amelia Mercer 51868 (A: 32392) (U: 104026, M: 19766, 19.00%)--19% damage",""
"04:18.799","Deep Blue 6 Reverse Alley-oop Mini Wizard 72309 (A: 32167) (U: 116086, M: 11610, 10.00%)--10% damage",""
"04:18.880","Red Hot prepares  Attack  on Rexx Aprilis 56910 (B: 14228) (U: 71138)",""
"04:19.151","Deep Blue Attack Byn Al'arnab 63604 (U: 66952, M: 3348, 5.00%)--5% damage",""
"04:19.682","Red Hot Attack Rexx Aprilis 56910 (B: 14228) (U: 71138, M: 14228, 20.00%)",""
"04:21.909","Red Hot prepares  Attack  on Rexx Aprilis 56621 (B: 14155) (U: 70776)",""
"04:22.713","Red Hot Attack Rexx Aprilis 56621 (B: 14155) (U: 70776, M: 14155, 20.00%)",""
"04:27.484","Deep Blue prepares  Attack  on Byn Al'arnab 46255 (U: 71382)--35% damage",""
"04:28.286","Deep Blue Attack Byn Al'arnab 46255 (U: 71382, M: 25127, 35.20%)--35% damage",""
"04:28.996","Red Hot prepares  Hot Impact  on Rexx Aprilis 201977 (U: 349442)--42% damage",""
"04:28.996","Red Hot prepares  Hot Impact  on Byn Al'arnab 234696 (U: 362186)--35% damage",""
"04:29.628","Red Hot Hot Impact Rexx Aprilis 201977 (U: 349442, M: 147465, 42.20%)--42% damage",""
"04:29.668","Red Hot Hot Impact Byn Al'arnab 234696 (U: 362186, M: 127490, 35.20%)--35% damage",""
"04:29.983","Red Hot prepares  Attack  on Rexx Aprilis 41191 (U: 71265)--42% damage",""
"04:30.786","Red Hot Attack Rexx Aprilis 41191 (U: 71265, M: 30074, 42.20%)--42% damage",""
"04:33.006","Red Hot prepares  Attack  on Rexx Aprilis 36375 (B: 9094) (U: 66867)--32% damage",""
"04:33.807","Red Hot Attack Rexx Aprilis 36375 (B: 9094) (U: 66867, M: 30492, 45.60%)--32% damage",""
"04:39.555","Deep Blue prepares  Attack  on Byn Al'arnab--20% damage",""
"04:40.005","Deep Blue 3 prepares  Awesome Splash  on Amelia Mercer 62036 (U: 62036)",""
"04:40.006","Deep Blue 4 prepares  Awesome Splash  on Byn Al'arnab 17618 (U: 22023)--20% damage",""
"04:40.006","Deep Blue 6 prepares  Awesome Splash  on Rose Joli-ciel 62008 (U: 62008)",""
"04:40.006","Deep Blue 1 prepares  Awesome Splash  on Mini Wizard 66894 (U: 66894)",""
"04:40.135","Red Hot 3 prepares  Alley-oop Inferno  on Soulless Happymeal 36992 (U: 36992)",""
"04:40.135","Red Hot 5 prepares  Alley-oop Inferno  on Rexx Aprilis--32% damage",""
"04:40.135","Red Hot 6 prepares  Alley-oop Inferno  on Lyra Willow 28108 (U: 31232)--10% damage",""
"04:40.135","Red Hot 8 prepares  Alley-oop Inferno  on Aloliona Aster 37346 (U: 37346)",""
"04:40.357","Deep Blue Attack Byn Al'arnab (A: 55203)--20% damage",""
"04:40.495","Deep Blue 3 Awesome Splash Amelia Mercer 62036 (A: 52304) (U: 114340)",""
"04:40.495","Deep Blue 4 Awesome Splash Byn Al'arnab 17618 (U: 22023, M: 4405, 20.00%)--20% damage",""
"04:40.495","Deep Blue 6 Awesome Splash Rose Joli-ciel 62008 (A: 52304) (U: 114312)",""
"04:40.495","Deep Blue 1 Awesome Splash Mini Wizard 66894 (A: 52304) (U: 119198)",""
"04:40.626","Red Hot 3 Alley-oop Inferno Soulless Happymeal 36992 (A: 52304) (U: 89296)",""
"04:40.626","Red Hot 5 Alley-oop Inferno Rexx Aprilis (A: 37277)--32% damage",""
"04:40.626","Red Hot 6 Alley-oop Inferno Lyra Willow 28108 (A: 52304) (U: 89350, M: 8938, 10.00%)--10% damage",""
